"","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","Year","Genres","Types","SummaryNotes","sport"
"10121","tt4921514","tvEpisode","Brothers","Brothers",0,"2013","\N","\N","Action,Animation,Sport",7.2,24,2015,"Drama","MMA","Bollywood film. The official remake of Warrior","martialArts"
"10122","tt4930890","tvSeries","Knockout","Knockout",0,"2015","2015","\N","Comedy,Reality-TV",NA,NA,1941,"Drama","","Arrogant boxer Johnny Rocket (Arthur Kennedy) has a manipulative manager.","boxing"
"10123","tt4930890","tvSeries","Knockout","Knockout",0,"2015","2015","\N","Comedy,Reality-TV",NA,NA,2011,"Drama","","A janitor (Steve Austin) teaches boxing skills to a student who's up against bullies.","boxing"
"10124","tt4933996","short","The Ride","The Ride",0,"2015","\N","\N","Drama,Short",NA,NA,2010,"Documentary","","Explores a season on the Professional Bull Riders' top circuit.","rodeo"
"10125","tt4934796","short","Go Figure","Go Figure",0,"2015","\N","8","Comedy,Short",NA,NA,2005,"Family Comedy","","TV film of a would-be figure skater who finds she prefers hockey.","figureSkating"
"10126","tt4934796","short","Go Figure","Go Figure",0,"2015","\N","8","Comedy,Short",NA,NA,2005,"Comedy, Drama","","The Disney story of a figure skater turned hockey player","ice hockey"
"10127","tt4936528","tvEpisode","The Open Road","The Open Road",0,"2016","\N","54","Crime,Drama,Mystery",8.2,194,2009,"Drama","","Minor leaguer Justin Timberlake has issues with baseball-legend dad Jeff Bridges.","baseball"
"10128","tt4936546","short","Crossover","Crossover",0,"2015","\N","\N","Drama,Short",9,7,2006,"Action","","A college student tries to concentrate on both basketball and medical school.","basketball"
"10129","tt4937826","tvSeries","Air","Air",0,"2015","\N","\N","Comedy",NA,NA,2023,"Drama","","The origin of the Air Jordan shoe brand","basketball"
"10130","tt4939802","short","Mickey","Mickey",0,"2015","\N","10","Drama,Short",NA,NA,2004,"Drama","","John Grisham story about a Little Leaguer and his father.","baseball"
"10131","tt4941778","short","Driven","Driven",0,"2013","\N","8","Documentary,Short,Sport",NA,NA,2001,"Action","Open wheel","Sylvester Stallone as a former Champ Car star.","autoracing"
"10132","tt4942560","video","Brothers","Brothers",1,"2015","\N","89","Adult,Drama,Romance",NA,NA,2015,"Drama","MMA","Bollywood film. The official remake of Warrior","martialArts"
"10133","tt4944088","short","Sugar","Sugar",0,"2016","\N","\N","Drama,Short",NA,NA,2008,"Drama","","Story about a Dominican prospect and his adjustment to life in the U.S.","baseball"
"10134","tt4947448","short","Eddie","Eddie",0,"2016","\N","9","Short",NA,NA,1996,"Comedy","","Whoopi Goldberg as a New York Knicks fan who becomes their head coach.","basketball"
"10135","tt4951766","short","Dale","Dale",0,"2015","\N","11","Comedy,Horror,Short",NA,NA,2007,"Documentary","Stock car","Another look at racing legend Dale Earnhardt.","autoracing"
"10136","tt4952376","movie","Brothers","Bracia",0,"2015","\N","68","Documentary",7.4,81,2015,"Drama","MMA","Bollywood film. The official remake of Warrior","martialArts"
"10137","tt4952772","video","Burning Up","Burning Up",1,"2014","\N","\N","Adult",NA,NA,1930,"Drama","","First talkie about auto racers.","autoracing"
"10138","tt4955466","tvEpisode","Bad Boys","Bad Boys",0,"2015","\N","\N","Comedy",NA,NA,2014,"Documentary","","Made for TV as part of ESPN's 30 for 30 series. A look back at the Detroit Pistons of late 1980s and early 1990s.","basketball"
"10139","tt4957758","video","Boxer","Boxer",0,"2015","\N","\N","Biography,Short",NA,NA,1984,"Drama","","Indian film.","boxing"
"10140","tt4958094","movie","Once Brothers","Once Brothers",0,"2003","\N","\N","Drama",NA,NA,2010,"Documentary","","Made for TV as part of ESPN's 30 for 30 series. Story of Croat Dražen Petrović and Serb Vlade Divac, teammates on Yugoslavia national team, and how the Yugoslav Wars broke their friendship.","basketball"
"10141","tt4958556","short","Runner","Runner",0,"2015","\N","10","Short,Thriller",NA,NA,2013,"Documentary","Distance Running","Made for TV as part of ESPN's Nine for IX series.  The stunning collision that defined the one thing missing from the otherwise brilliant career of distance runner Mary Decker","athletics"
"10142","tt4959090","tvEpisode","No Retreat, No Surrender","No Retreat, No Surrender",0,"2015","\N","22","Comedy,Drama,Family",6.2,6,1986,"Action drama","MMA","A Seattle boy ends up fighting a Russian martial-arts star (Jean-Claude Van Damme).","martialArts"
"10143","tt4961654","tvEpisode","Iceland","Iceland",0,"2015","\N","23","Adventure,Comedy,Documentary",7.5,137,1942,"Musical","","A skater from Iceland falls for a U.S. Marine (John Payne).","figureSkating"
"10144","tt4964388","short","Pit Stop","Pit Stop",0,"2016","\N","21","Drama,Short",NA,NA,1969,"Drama","Figure Eight","A promoter sponsors drivers in a ""new"" form of race car driving called The Figure Eight","autoracing"
"10145","tt4965286","short","Runner","Runner",0,"2016","\N","\N","Drama,Short",NA,NA,2013,"Documentary","Distance Running","Made for TV as part of ESPN's Nine for IX series.  The stunning collision that defined the one thing missing from the otherwise brilliant career of distance runner Mary Decker","athletics"
"10146","tt4965662","tvEpisode","Personal Best","Personal Best",0,"2015","\N","22","Documentary,Sport",NA,NA,1982,"Drama","Track","Mariel Hemingway in fictional story of women's track and field.","athletics"
"10147","tt4965816","short","Unbroken","Unbroken",0,"2015","\N","14","Documentary,Short",NA,NA,2014,"Biographical","Running","An Olympic runner becomes and survives being a World War II prisoner of war","athletics"
"10148","tt4966910","tvEpisode","Safety","Safety",0,"2012","\N","\N","Comedy",NA,NA,2020,"Biographical","","American biographical sports drama family film based on the story of Ray McElrathbey, a football player who battled family adversity to join the Clemson Tigers.","football"
"10149","tt4971048","short","The Ride","The Ride",0,"2013","\N","\N","Drama,Short",NA,NA,2010,"Documentary","","Explores a season on the Professional Bull Riders' top circuit.","rodeo"
"10150","tt4972052","tvEpisode","Mortal Kombat","Mortal Kombat",0,"2014","\N","\N","Comedy",7.5,22,1995,"Action","Various","Based on the video game.","martialArts"
"10151","tt4975920","movie","The Kid","The Kid",0,"2019","\N","100","Biography,Drama,Western",5.9,9206,1997,"Drama","","A teen boxes while keeping it a secret from his parents. Stars Rod Steiger.","boxing"
"10152","tt4978040","short","Miracle","Miracle",0,"2016","\N","\N","Music,Short",NA,NA,2004,"Drama","","Based on the 1980 Miracle on Ice, with Kurt Russell as coach Herb Brooks.","ice hockey"
"10153","tt4978072","tvEpisode","Grudge Match","Grudge Match",0,"2015","\N","\N","Reality-TV",NA,NA,2013,"Comedy","","Washed-up boxers (Robert De Niro, Sylvester Stallone) square off one last time.","boxing"
"10154","tt4979786","tvEpisode","The Milky Way","The Milky Way",0,"1961","\N","\N","Animation,Comedy,Family",NA,NA,1936,"Comedy","","A milkman (Harold Lloyd) who can deliver a punch becomes an overnight sensation.","boxing"
"10155","tt4985464","tvEpisode","The Quick and the Dead","The Quick and the Dead",0,"2015","\N","\N","Reality-TV",NA,NA,1977,"Documentary","Open wheel","A behind-the-scenes look at Grand Prix racing, narrated by Stacy Keach.","autoracing"
"10156","tt4985696","tvEpisode","Friday Night Lights","Friday Night Lights",0,"2015","\N","\N","Talk-Show",NA,NA,2004,"Drama","","Based on a true story about Permian High School's (Odessa, Texas) 1988 football team starring Billy Bob Thornton as Gary Gaines","football"
"10157","tt4986220","tvEpisode","Here Comes the Boom","Here Comes the Boom",0,"2015","\N","\N","Talk-Show",NA,NA,2012,"Comedy","MMA","Kevin James as a teacher who moonlights as a UFC competitor.","martialArts"
"10158","tt4990656","short","Runner","Runner",0,"2015","\N","40","Drama,Short",NA,NA,2013,"Documentary","Distance Running","Made for TV as part of ESPN's Nine for IX series.  The stunning collision that defined the one thing missing from the otherwise brilliant career of distance runner Mary Decker","athletics"
"10159","tt4997372","movie","The Doctor","The Doctor",0,"\N","\N","\N","Horror",NA,NA,2013,"Documentary","","NBA TV documentary about the ABA and NBA career of Julius Erving.","basketball"
"10160","tt4998866","tvEpisode","Hell on Wheels","Hell on Wheels",0,"2015","\N","42","Game-Show,Reality-TV",6.6,22,2005,"Documentary","Road Racing","Germany film about 2003 Tour de France.","cycling"
"10161","tt5003822","short","Johnny","Johnny",0,"2013","\N","11","Drama,Short",NA,NA,2003,"Drama","Muay Thai","","martialArts"
"10162","tt5006060","tvSeries","Suspense","Suspense",0,"2014","\N","30","Horror",8.4,61,1946,"Film Noir","","An ice-skating revue's star (Belita) is torn between two men.","figureSkating"
"10163","tt5011728","short","Love Story","Love Story",0,"1999","\N","3","Animation,Short",4.8,11,1970,"Romance","","A Harvard hockey player (Ryan O'Neal) loves, then loses a doomed young woman.","ice hockey"
"10164","tt5012898","tvEpisode","Keep Fit","Keep Fit",0,"2014","\N","\N","Animation,Family",NA,NA,1937,"Comedy","","A department store employee (George Formby) takes up boxing.","boxing"
"10165","tt5017408","short","The Shakedown","The Shakedown",0,"2020","\N","15","Crime,Drama,Short",9.4,8,1929,"Drama","","A boxer who makes a living losing fixed matches decides to turn his life around.","boxing"
"10166","tt5023832","tvSeries","Running","Running",0,"2015","\N","53","Drama",NA,NA,1979,"Drama","Marathon","Michael Douglas as fictional Olympic distance-running hopeful.","athletics"
"10167","tt5025856","tvEpisode","Sylvester","Sylvester",0,"2013","\N","\N","Game-Show,Reality-TV",NA,NA,1985,"Family","","Wild horse is turned into competitive jumper by young woman (Melissa Gilbert).","horse"
"10168","tt5026350","tvMovie","Sidekicks","Sidekicks",0,"1966","\N","\N","Comedy",NA,NA,1992,"Action","Karate","A boy with asthma fantasizes about being taught by Chuck Norris, and gets to compete alongside him in a tournament.","martialArts"
"10169","tt5027506","short","Dirt","Dirt",0,"2016","\N","7","Drama,Mystery,Short",6.8,23,1979,"Documentary","Off Road","From motorcycles to Swamp buggies, off-road racing competitions.","autoracing"
"10170","tt5030962","tvEpisode","There's No Place Like Home","There's No Place Like Home",0,"2015","\N","43","Crime,Documentary",7.3,25,2012,"Documentary","","Made for TV as a part of ESPN's 30 for 30 series looking at the attempt to bring James Naismith's Original Rules of Basketball back to the University of Kansas, where Naismith worked for over 40 years.","basketball"
"10171","tt5033786","tvEpisode","Touchdown","Touchdown",0,"2015","\N","42","Reality-TV,Western",8.2,8,1931,"Drama","","Coach (Richard Arlen) weighs an injured player's health against his need to win.","football"
"10172","tt5038190","short","Fastball","Fastball",0,"2015","\N","11","Drama,Short",8.5,8,2016,"Documentary","","With Kevin Costner narrating, lead a cast of baseball legends and scientists who explore the magic within the 396 milliseconds it takes a fastball to reach home plate, and decipher who threw the fastest pitch ever..","baseball"
"10173","tt5040108","movie","Game Day","Game Day",0,"2017","\N","101","Comedy,Drama",6.6,116,1999,"Drama","","Little-known dark drama. Haunted by the loss of five championship titles, alcoholic coach Richard Lewis gets a chance at redemption in a small college second-rate program with an obsessed fan.","basketball"
"10174","tt5042738","tvMovie","The Best of Times","The Best of Times",0,"1974","\N","\N","\N",NA,NA,1986,"Comedy","","Childhood friends replay their biggest game, starring Robin Williams and Kurt Russell.","football"
"10175","tt5047698","short","Fast Girls","Fast Girls",0,"2015","\N","\N","Comedy,Short",NA,NA,2012,"Drama","Sprints","British film about two women sprinters.","athletics"
"10176","tt5049064","tvEpisode","The Quest","The Quest",0,"2015","\N","43","Reality-TV",7,11,1996,"Action","MMA","In 1925, a pickpocket flees America, ends up fighting for his life near Siam.","martialArts"
"10177","tt5050528","tvEpisode","The Cup","The Cup",0,"2015","\N","\N","Comedy",NA,NA,2011,"Drama","","Australian film about Damien Oliver, the jockey who rode Media Puzzle to victory in the 2002 Melbourne Cup.","horse"
"10178","tt5051818","tvEpisode","The Ring","The Ring",0,"2015","\N","9","Documentary",5.6,25,1927,"Drama","","Alfred Hitchcock silent film about a pugilist known as  ""One-Round Jack.""","boxing"
"10179","tt5051818","tvEpisode","The Ring","The Ring",0,"2015","\N","9","Documentary",5.6,25,1952,"Drama","","A young Mexican (Lalo Ríos) seeks respect of Americans and love of a beauty (Rita Moreno).","boxing"
"10180","tt5052152","tvEpisode","The Ring","The Ring",0,"2014","\N","\N","Adventure,Animation,Comedy",NA,NA,1927,"Drama","","Alfred Hitchcock silent film about a pugilist known as  ""One-Round Jack.""","boxing"
"10181","tt5052152","tvEpisode","The Ring","The Ring",0,"2014","\N","\N","Adventure,Animation,Comedy",NA,NA,1952,"Drama","","A young Mexican (Lalo Ríos) seeks respect of Americans and love of a beauty (Rita Moreno).","boxing"
"10182","tt5052504","tvEpisode","The Big Game","The Big Game",0,"2015","\N","\N","Comedy",NA,NA,1936,"Comedy","","A gambler kidnaps Atlantic's quarterback before the big game vs. Erie.","football"
"10183","tt5056124","tvEpisode","Trojan War","Trojan War",0,"2015","\N","78","Biography,Documentary,History",7.2,696,2015,"Documentary","","Made for TV as a part of ESPN's 30 for 30 series. Examines the return to prominence of the USC Trojans under Pete Carroll and the pay-for-play scandal that tarnished Carroll's success.","football"
"10184","tt5056420","short","Youngblood","Youngblood",0,"2013","\N","18","Comedy,Short",NA,NA,1986,"Drama","","Rob Lowe as an American teen assigned to a Canada junior league.","ice hockey"
"10185","tt5056740","short","The Quest","The Quest",0,"2007","\N","\N","Fantasy,Short",NA,NA,1996,"Action","MMA","In 1925, a pickpocket flees America, ends up fighting for his life near Siam.","martialArts"
"10186","tt5058362","tvEpisode","Tough Enough","Tough Enough",1,"2015","\N","\N","Adult",NA,NA,1983,"Drama","","A ""toughman"" tournament is entered by a Texas musician (Dennis Quaid).","boxing"
"10187","tt5058382","tvEpisode","Split Decisions","Split Decisions",1,"2015","\N","\N","Adult",NA,NA,1988,"Drama","","Gene Hackman as a trainer and father of two totally different sons.","boxing"
"10188","tt5059012","tvMiniSeries","Black Ice","Black Ice",0,"2016","\N","\N","Mystery",7.8,6,2022,"Documentary","","History of the Colored Hockey League","ice hockey"
"10189","tt5059492","tvEpisode","Down in the Valley","Down in the Valley",0,"2015","\N","\N","Biography,Documentary,History",5.7,93,2015,"Documentary","","Made for TV as part of ESPN's 30 for 30 series. A look back at the fight of Sacramento and its mayor, former NBA star Kevin Johnson, to keep the Kings from moving to Seattle.","basketball"
"10190","tt5059498","tvEpisode","The Gospel According to Mac","The Gospel According to Mac",0,"2015","\N","101","Biography,Documentary,History",6.9,429,2015,"Documentary","","Made for TV as a part of ESPN's 30 for 30 series. Explores the tenure of Bill McCartney as Colorado Buffaloes coach, which combined great success (including a national title) and controversy in some quarters over his overt evangelicalism.","football"
