sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
260544,https://sofifa.com/player/260544/bartlomiej-burman/220002,B. Burman,Bartłomiej Burman,RB,55,66,275000.0,500.0,20,2001-05-01,184,80,112511.0,Warta Poznań,Polish T-Mobile Ekstraklasa,1,SUB,30,,2021-01-15,2022,37,Poland,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,426000,,,72,28,40,51,50,60,51,28,43,44,26,53,37,27,28,44,69,75,67,49,56,22,71,59,64,29,50,53,49,37,34,37,46,53,50,7,12,6,10,8,,43+2,43+2,43+2,49,45,45,45,49,45+2,45+2,45+2,49+2,43+2,43+2,43+2,49+2,53+2,47+2,47+2,47+2,53+2,53+2,52+2,52+2,52+2,53+2,13+2,https://cdn.sofifa.net/players/260/544/22_120.png,https://cdn.sofifa.net/teams/112511/60.png,https://cdn.sofifa.net/flags/pl.png,,https://cdn.sofifa.net/flags/pl.png
260545,https://sofifa.com/player/260545/brandan-craig/220002,B. Craig,Brandan Craig,"CDM, CB",55,72,300000.0,500.0,17,2004-04-07,185,72,112134.0,Philadelphia Union,USA Major League Soccer,1,RES,34,,2020-11-12,2022,95,United States,,,,Right,3,2,1,Medium/High,Lean (185+),No,638000,,,65,38,49,55,54,61,39,31,51,57,36,54,33,33,51,55,66,64,57,49,59,57,63,54,69,32,50,51,34,50,48,52,56,55,54,6,6,9,10,13,,48+2,48+2,48+2,49,49,49,49,49,50+2,50+2,50+2,51+2,51+2,51+2,51+2,51+2,53+2,54+2,54+2,54+2,53+2,54+2,55+2,55+2,55+2,54+2,13+2,https://cdn.sofifa.net/players/260/545/22_120.png,https://cdn.sofifa.net/teams/112134/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/us.png
260548,https://sofifa.com/player/260548/jeff-dewsnup/220002,J. Dewsnup,Jeff Dewsnup,GK,55,70,250000.0,500.0,17,2004-05-21,185,73,111065.0,Real Salt Lake,USA Major League Soccer,1,SUB,24,,2021-01-12,2024,95,United States,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,519000,,,,,,,,,10,8,13,19,7,8,14,10,24,13,17,24,29,44,23,34,32,28,61,9,16,13,4,33,16,22,8,11,12,58,58,45,52,53,20,18+2,18+2,18+2,16,17,17,17,16,18+2,18+2,18+2,17+2,20+2,20+2,20+2,17+2,17+2,20+2,20+2,20+2,17+2,17+2,20+2,20+2,20+2,17+2,54+2,https://cdn.sofifa.net/players/260/548/22_120.png,https://cdn.sofifa.net/teams/111065/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/us.png
260585,https://sofifa.com/player/260585/masood-al-rubaie/220002,M. Al Rubaie,Masoud Faraj Al-Rubaie Al-Yami,CB,55,58,150000.0,2000.0,25,1995-12-17,182,81,112990.0,Al Batin,Saudi Abdul L. Jameel League,1,SUB,55,,2020-10-25,2023,183,Saudi Arabia,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,259000,,,53,25,30,33,55,70,27,22,51,32,25,29,26,27,30,33,51,54,37,48,49,36,66,66,82,21,47,53,21,31,31,35,54,58,55,7,9,10,11,7,,36+2,36+2,36+2,33,33,33,33,33,32+2,32+2,32+2,35+2,36+2,36+2,36+2,35+2,47+2,47+2,47+2,47+2,47+2,49+2,55+2,55+2,55+2,49+2,13+2,https://cdn.sofifa.net/players/260/585/22_120.png,https://cdn.sofifa.net/teams/112990/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/sa.png
260612,https://sofifa.com/player/260612/victor-karlsson/220002,V. Karlsson,Victor Karlsson,CAM,55,70,300000.0,500.0,20,2001-05-18,180,75,113743.0,Varbergs BoIS FC,Swedish Allsvenskan,1,RES,21,,2021-01-11,2023,46,Sweden,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,563000,,,62,49,53,57,29,49,51,50,31,57,37,55,45,32,54,57,60,63,62,51,70,52,62,52,51,48,38,22,53,52,45,53,30,33,30,8,14,9,12,5,,51+2,51+2,51+2,55,54,54,54,55,55+2,55+2,55+2,55+2,51+2,51+2,51+2,55+2,45+2,43+2,43+2,43+2,45+2,42+2,37+2,37+2,37+2,42+2,14+2,https://cdn.sofifa.net/players/260/612/22_120.png,https://cdn.sofifa.net/teams/113743/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/se.png
260633,https://sofifa.com/player/260633/kyung-chan-ahn/220002,Ahn Kyung Chan,Kyeong-Chan Ahn,ST,55,63,275000.0,1000.0,23,1998-06-22,176,70,112115.0,Gangwon FC,Korean K League 1,1,SUB,30,,2021-01-20,2022,167,Korea Republic,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,399000,,Technical Dribbler (AI),67,54,47,60,17,56,34,57,49,53,42,60,54,54,51,57,66,68,70,47,73,53,70,55,58,51,51,10,52,42,55,56,12,16,18,14,10,6,10,8,,55+2,55+2,55+2,54,55,55,55,54,54+2,54+2,54+2,53+2,48+2,48+2,48+2,53+2,38+2,37+2,37+2,37+2,38+2,35+2,33+2,33+2,33+2,35+2,14+2,https://cdn.sofifa.net/players/260/633/22_120.png,https://cdn.sofifa.net/teams/112115/60.png,https://cdn.sofifa.net/flags/kr.png,,https://cdn.sofifa.net/flags/kr.png
260846,https://sofifa.com/player/260846/taiyo-hiraoka/220002,T. Hiraoka,平岡 大陽,"CM, CDM",55,70,300000.0,500.0,18,2002-09-14,172,65,113161.0,Shonan Bellmare,Japanese J. League Division 1,1,RES,28,,2021-02-01,2022,163,Japan,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,563000,,,68,40,54,57,46,51,45,35,42,59,33,54,56,41,56,58,71,65,74,50,77,45,67,65,39,46,60,46,51,56,43,35,36,55,49,11,13,14,7,12,,48+2,48+2,48+2,54,53,53,53,54,55+2,55+2,55+2,55+2,55+2,55+2,55+2,55+2,53+2,53+2,53+2,53+2,53+2,53+2,49+2,49+2,49+2,53+2,15+2,https://cdn.sofifa.net/players/260/846/22_120.png,https://cdn.sofifa.net/teams/113161/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png
260852,https://sofifa.com/player/260852/taika-nakashima/220002,T. Nakashima,中島 大嘉,ST,55,69,300000.0,700.0,19,2002-06-08,188,77,112444.0,Hokkaido Consadole Sapporo,Japanese J. League Division 1,1,RES,45,,2021-02-01,2024,163,Japan,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,563000,,,57,55,46,47,31,67,42,57,62,52,53,43,39,38,35,52,54,60,53,43,44,59,60,59,74,46,60,24,53,49,57,47,28,28,27,11,9,5,8,10,,55+2,55+2,55+2,50,51,51,51,50,50+2,50+2,50+2,49+2,46+2,46+2,46+2,49+2,41+2,41+2,41+2,41+2,41+2,41+2,42+2,42+2,42+2,41+2,13+2,https://cdn.sofifa.net/players/260/852/22_120.png,https://cdn.sofifa.net/teams/112444/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png
260878,https://sofifa.com/player/260878/ryan-oshea/220002,R. O'Shea,Ryan O'Shea,RB,55,63,275000.0,500.0,20,2000-12-31,180,77,1572.0,Drogheda United,Rep. Ireland Airtricity League,1,RES,40,,2019-01-01,2021,25,Republic of Ireland,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,481000,,Team Player,66,42,43,47,49,64,46,40,38,45,33,45,41,43,40,42,63,68,63,60,62,45,60,70,65,45,55,54,48,39,39,41,48,51,49,15,9,7,14,7,,47+2,47+2,47+2,48,47,47,47,48,46+2,46+2,46+2,49+2,47+2,47+2,47+2,49+2,53+2,50+2,50+2,50+2,53+2,53+2,52+2,52+2,52+2,53+2,16+2,https://cdn.sofifa.net/players/260/878/22_120.png,https://cdn.sofifa.net/teams/1572/60.png,https://cdn.sofifa.net/flags/ie.png,,https://cdn.sofifa.net/flags/ie.png
260882,https://sofifa.com/player/260882/jordan-adeyemo/220002,J. Adeyemo,Jordan Adeyemo,"RW, LW, CAM",55,65,275000.0,500.0,20,2000-07-02,175,70,1572.0,Drogheda United,Rep. Ireland Airtricity League,1,SUB,20,,2018-07-01,2021,25,Republic of Ireland,,,,Right,4,2,1,Medium/Medium,Normal (170-185),No,481000,,,73,52,48,56,37,62,49,54,41,48,44,54,42,43,46,51,71,75,74,51,75,57,67,67,67,44,44,35,50,52,46,49,38,36,33,5,13,12,12,13,,54+2,54+2,54+2,55,53,53,53,55,53+2,53+2,53+2,54+2,49+2,49+2,49+2,54+2,48+2,45+2,45+2,45+2,48+2,47+2,44+2,44+2,44+2,47+2,15+2,https://cdn.sofifa.net/players/260/882/22_120.png,https://cdn.sofifa.net/teams/1572/60.png,https://cdn.sofifa.net/flags/ie.png,,https://cdn.sofifa.net/flags/ie.png
260885,https://sofifa.com/player/260885/al-amin-kazeem/220002,A. Kazeem,Al-Amin Kazeem,"LWB, LB",55,67,275000.0,1000.0,19,2002-04-06,180,66,1935.0,Colchester United,English League Two,4,RES,30,,2020-08-01,2022,14,England,,,,Left,2,2,1,Medium/Medium,Lean (170-185),No,536000,,,72,37,44,49,49,57,50,38,40,50,31,47,45,26,40,45,71,73,66,49,68,37,64,60,57,36,51,52,42,33,32,44,49,50,53,8,8,9,11,8,,45+2,45+2,45+2,49,46,46,46,49,46+2,46+2,46+2,49+2,45+2,45+2,45+2,49+2,53+2,49+2,49+2,49+2,53+2,53+2,51+2,51+2,51+2,53+2,13+2,https://cdn.sofifa.net/players/260/885/22_120.png,https://cdn.sofifa.net/teams/1935/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
260929,https://sofifa.com/player/260929/ryan-finnigan/220002,R. Finnigan,Ryan Finnigan,CM,55,73,325000.0,900.0,17,2003-09-23,178,69,17.0,Southampton,English Premier League,1,RES,52,,2020-12-11,2023,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,821000,,,63,47,55,57,47,57,47,39,47,61,42,59,48,49,60,52,67,60,66,54,65,65,49,63,52,48,62,50,52,50,52,48,44,49,44,11,14,14,12,7,,52+2,52+2,52+2,54,54,54,54,54,55+2,55+2,55+2,55+2,55+2,55+2,55+2,55+2,53+2,54+2,54+2,54+2,53+2,52+2,50+2,50+2,50+2,52+2,16+2,https://cdn.sofifa.net/players/260/929/22_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
261032,https://sofifa.com/player/261032/joe-hodge/220002,J. Hodge,Joseph Shaun Hodge,"CDM, CM",55,72,300000.0,2000.0,18,2002-09-14,177,76,110.0,Wolverhampton Wanderers,English Premier League,1,RES,41,,2021-08-27,2024,25,Republic of Ireland,,,,Right,2,2,1,Medium/High,Lean (170-185),No,758000,,,59,45,54,58,48,58,49,37,48,58,37,54,43,41,55,58,62,56,69,58,74,56,56,53,57,51,67,46,51,55,53,57,44,52,50,12,8,5,15,8,,51+2,51+2,51+2,54,54,54,54,54,55+2,55+2,55+2,54+2,55+2,55+2,55+2,54+2,53+2,54+2,54+2,54+2,53+2,52+2,52+2,52+2,52+2,52+2,16+2,https://cdn.sofifa.net/players/261/032/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ie.png
261088,https://sofifa.com/player/261088/krystian-palacz/220002,K. Palacz,Krystian Palacz,LB,55,73,300000.0,500.0,17,2003-07-19,180,72,873.0,Lech Poznań,Polish T-Mobile Ekstraklasa,1,RES,74,,2021-01-27,2024,37,Poland,,,,Left,2,2,1,Medium/Medium,Normal (170-185),No,608000,,,78,30,42,52,49,56,49,26,36,44,28,53,42,29,36,45,82,75,71,42,72,28,56,62,55,33,53,49,47,39,37,42,48,55,51,14,7,14,13,7,,42+2,42+2,42+2,49,45,45,45,49,46+2,46+2,46+2,50+2,44+2,44+2,44+2,50+2,53+2,48+2,48+2,48+2,53+2,53+2,50+2,50+2,50+2,53+2,14+2,https://cdn.sofifa.net/players/261/088/22_120.png,https://cdn.sofifa.net/teams/873/60.png,https://cdn.sofifa.net/flags/pl.png,,https://cdn.sofifa.net/flags/pl.png
261098,https://sofifa.com/player/261098/oliver-zanden/220002,O. Zandén,Oliver Zandén,LB,55,72,325000.0,500.0,19,2001-08-14,179,74,700.0,IF Elfsborg,Swedish Allsvenskan,1,SUB,29,,2021-01-01,2024,46,Sweden,,,,Left,3,2,1,High/High,Normal (170-185),No,609000,,,63,36,51,49,52,56,49,30,42,57,35,51,55,35,55,42,69,58,55,49,58,40,58,58,55,42,54,57,55,42,40,46,54,52,50,12,6,13,9,14,,46+2,46+2,46+2,49,48,48,48,49,49+2,49+2,49+2,51+2,50+2,50+2,50+2,51+2,53+2,53+2,53+2,53+2,53+2,53+2,52+2,52+2,52+2,53+2,15+2,https://cdn.sofifa.net/players/261/098/22_120.png,https://cdn.sofifa.net/teams/700/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/se.png
261099,https://sofifa.com/player/261099/kevin-holmen/220002,K. Holmén,Kevin Holmén,CM,55,70,300000.0,500.0,19,2001-12-13,177,76,700.0,IF Elfsborg,Swedish Allsvenskan,1,SUB,22,,2021-01-01,2021,46,Sweden,,,,Left,3,2,1,Medium/Medium,Normal (170-185),No,563000,,,60,45,57,54,43,52,47,45,40,64,40,47,51,48,62,57,59,61,64,51,68,51,54,54,56,40,40,44,49,55,46,58,42,44,46,13,10,10,8,7,,50+2,50+2,50+2,53,52,52,52,53,54+2,54+2,54+2,54+2,55+2,55+2,55+2,54+2,51+2,52+2,52+2,52+2,51+2,50+2,47+2,47+2,47+2,50+2,14+2,https://cdn.sofifa.net/players/261/099/22_120.png,https://cdn.sofifa.net/teams/700/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/se.png
261118,https://sofifa.com/player/261118/do-yun-choi/220002,Choi Do Yun,Do Yun Choi,LB,55,66,275000.0,850.0,20,2001-05-19,174,70,1474.0,Pohang Steelers,Korean K League 1,1,SUB,33,,2020-12-04,2022,167,Korea Republic,,,,Left,3,2,1,Medium/High,Normal (170-185),No,399000,,,62,31,44,46,52,52,54,29,43,42,26,51,47,48,40,32,58,66,52,53,71,32,56,60,48,30,51,52,45,40,38,43,53,54,56,15,14,11,6,14,,41+2,41+2,41+2,45,43,43,43,45,43+2,43+2,43+2,47+2,43+2,43+2,43+2,47+2,52+2,48+2,48+2,48+2,52+2,53+2,51+2,51+2,51+2,53+2,17+2,https://cdn.sofifa.net/players/261/118/22_120.png,https://cdn.sofifa.net/teams/1474/60.png,https://cdn.sofifa.net/flags/kr.png,,https://cdn.sofifa.net/flags/kr.png
261240,https://sofifa.com/player/261240/prince-mutswunguma/220002,P. Mutswunguma,Prince Mutswunguma,"ST, LM",55,59,190000.0,500.0,21,2000-01-15,190,73,753.0,Waterford FC,Rep. Ireland Airtricity League,1,ST,23,,2021-02-26,2021,148,Zimbabwe,,,,Left,2,2,1,High/High,Lean (185+),No,309000,,Speed Dribbler (AI),74,51,47,52,25,63,56,52,58,49,39,53,54,35,33,51,71,77,55,49,49,53,59,59,73,48,46,20,52,47,55,51,19,25,22,11,9,12,13,7,,55+2,55+2,55+2,54,53,53,53,54,51+2,51+2,51+2,54+2,45+2,45+2,45+2,54+2,43+2,38+2,38+2,38+2,43+2,42+2,38+2,38+2,38+2,42+2,14+2,https://cdn.sofifa.net/players/261/240/22_120.png,https://cdn.sofifa.net/teams/753/60.png,https://cdn.sofifa.net/flags/ie.png,,https://cdn.sofifa.net/flags/zw.png
261285,https://sofifa.com/player/261285/mick-mcdonnell/220002,M. McDonnell,Mick McDonnell,CB,55,55,110000.0,500.0,29,1992-03-23,190,86,1586.0,Longford Town,Rep. Ireland Airtricity League,1,RCB,5,,2018-02-02,2021,25,Republic of Ireland,,,,Right,2,2,1,Medium/High,Normal (185+),No,171000,,,52,26,31,29,53,67,24,20,48,38,21,20,20,24,36,37,46,56,31,48,30,39,65,52,78,23,60,50,29,25,35,38,52,59,53,10,13,13,6,15,,37+2,37+2,37+2,32,33,33,33,32,32+2,32+2,32+2,34+2,36+2,36+2,36+2,34+2,45+2,48+2,48+2,48+2,45+2,48+2,55,55,55,48+2,15+2,https://cdn.sofifa.net/players/261/285/22_120.png,https://cdn.sofifa.net/teams/1586/60.png,https://cdn.sofifa.net/flags/ie.png,,https://cdn.sofifa.net/flags/ie.png
261286,https://sofifa.com/player/261286/dylan-grimes/220002,D. Grimes,Dylan Grimes,"LM, RM",55,63,275000.0,500.0,23,1998-03-10,176,74,1586.0,Longford Town,Rep. Ireland Airtricity League,1,RM,7,,2019-02-01,2021,25,Republic of Ireland,,,,Right,3,2,1,High/Medium,Lean (170-185),No,481000,,,68,45,52,56,32,50,52,42,36,53,42,58,48,51,51,53,70,67,53,50,71,46,52,49,55,52,36,28,53,51,40,50,31,33,31,14,6,14,12,7,,50+2,50+2,50+2,54,53,53,53,54,53+2,53+2,53+2,54+2,50+2,50+2,50+2,54+2,45+2,43+2,43+2,43+2,45+2,43+2,38+2,38+2,38+2,43+2,14+2,https://cdn.sofifa.net/players/261/286/22_120.png,https://cdn.sofifa.net/teams/1586/60.png,https://cdn.sofifa.net/flags/ie.png,,https://cdn.sofifa.net/flags/ie.png
261293,https://sofifa.com/player/261293/seedy-jatta/220002,S. Jatta,Seedy Jatta,"ST, LW",55,76,400000.0,500.0,18,2003-03-18,180,75,920.0,Vålerenga Fotball,Norwegian Eliteserien,1,SUB,19,,2020-02-12,2023,36,Norway,,,,Right,3,2,1,High/Medium,Lean (170-185),No,900000,,,72,53,42,59,21,45,33,55,58,50,34,56,41,30,30,57,71,72,76,50,79,55,64,45,51,49,27,13,53,51,56,44,16,18,19,8,14,6,9,11,,55+2,55+2,55+2,55,55,55,55,55,54+2,54+2,54+2,52+2,45+2,45+2,45+2,52+2,38+2,34+2,34+2,34+2,38+2,36+2,32+2,32+2,32+2,36+2,15+2,https://cdn.sofifa.net/players/261/293/22_120.png,https://cdn.sofifa.net/teams/920/60.png,https://cdn.sofifa.net/flags/no.png,,https://cdn.sofifa.net/flags/no.png
261384,https://sofifa.com/player/261384/matt-hatch/220002,M. Hatch,Matthew Hatch,"LB, LM",55,69,300000.0,500.0,20,2000-09-24,180,75,111396.0,Central Coast Mariners,Australian Hyundai A-League,1,SUB,25,,2021-03-08,2022,195,Australia,,,,Left,3,2,1,High/Medium,Normal (170-185),No,563000,#Speedster,Speed Dribbler (AI),92,43,36,55,48,58,47,47,49,32,20,56,38,30,24,48,92,92,67,56,65,50,62,57,61,35,50,46,53,43,32,46,47,48,50,11,11,12,11,11,,53+2,53+2,53+2,54,53,53,53,54,49+2,49+2,49+2,53+2,43+2,43+2,43+2,53+2,52+2,45+2,45+2,45+2,52+2,53+2,50+2,50+2,50+2,53+2,16+2,https://cdn.sofifa.net/players/261/384/22_120.png,https://cdn.sofifa.net/teams/111396/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/au.png
261420,https://sofifa.com/player/261420/harry-vaughan/220002,H. Vaughan,Harry Vaughan,"CAM, RW",55,73,325000.0,500.0,17,2004-04-06,165,60,1920.0,Oldham Athletic,English League Two,4,SUB,34,,2021-01-02,2023,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-),No,772000,,,76,46,50,62,27,36,49,46,29,55,40,60,52,38,41,58,75,77,80,50,84,45,42,50,31,48,31,28,49,50,42,55,25,28,25,7,15,9,6,7,,49+2,49+2,49+2,57,54,54,54,57,55+2,55+2,55+2,56+2,49+2,49+2,49+2,56+2,45+2,40+2,40+2,40+2,45+2,43+2,33+2,33+2,33+2,43+2,13+2,https://cdn.sofifa.net/players/261/420/22_120.png,https://cdn.sofifa.net/teams/1920/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
261459,https://sofifa.com/player/261459/john-peter-sesay/220002,J. Sesay,John Peter Sesay,"CAM, RM",55,75,350000.0,800.0,18,2003-05-08,182,74,110502.0,SV Darmstadt 98,German 2. Bundesliga,2,RES,35,,2020-07-01,2024,21,Germany,,,,Left,3,2,1,Medium/Medium,Normal (170-185),No,893000,,,65,46,53,60,30,50,55,49,36,56,39,62,52,42,53,60,66,65,67,48,70,49,62,52,49,40,45,27,50,47,39,39,31,29,27,8,8,10,13,6,,51+2,51+2,51+2,56,54,54,54,56,55+2,55+2,55+2,56+2,51+2,51+2,51+2,56+2,46+2,43+2,43+2,43+2,46+2,43+2,38+2,38+2,38+2,43+2,13+2,https://cdn.sofifa.net/players/261/459/22_120.png,https://cdn.sofifa.net/teams/110502/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
261467,https://sofifa.com/player/261467/ricardo-marquez/220002,R. Márquez,Ricardo Andrés Márquez Chiquito,GK,55,67,250000.0,500.0,19,2002-02-19,187,79,114611.0,Academia Puerto Cabello,Venezuelan Primera División,1,SUB,22,,2021-01-01,2025,61,Venezuela,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,588000,,,,,,,,,12,9,11,28,8,8,10,12,22,15,24,28,25,50,36,38,48,22,59,7,21,12,8,33,15,23,10,17,12,55,60,51,52,53,26,21+2,21+2,21+2,18,20,20,20,18,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,19+2,22+2,22+2,22+2,19+2,19+2,22+2,22+2,22+2,19+2,54+2,https://cdn.sofifa.net/players/261/467/22_120.png,https://cdn.sofifa.net/teams/114611/60.png,https://cdn.sofifa.net/flags/ve.png,,https://cdn.sofifa.net/flags/ve.png
261473,https://sofifa.com/player/261473/keenan-patten/220002,K. Patten,Keenan Patten,"CDM, CM",55,68,300000.0,3000.0,20,2001-04-07,186,75,1961.0,Cardiff City,English League Championship,2,RES,43,,2020-12-16,2022,50,Wales,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,758000,,,67,44,51,52,53,57,46,35,51,56,42,48,44,37,55,53,64,69,58,58,65,58,54,62,57,49,53,53,48,47,43,48,53,51,56,7,6,14,12,14,,51+2,51+2,51+2,51,51,51,51,51,52+2,52+2,52+2,53+2,53+2,53+2,53+2,53+2,55+2,54+2,54+2,54+2,55+2,55+2,54+2,54+2,54+2,55+2,15+2,https://cdn.sofifa.net/players/261/473/22_120.png,https://cdn.sofifa.net/teams/1961/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-wls.png
261501,https://sofifa.com/player/261501/franco-nicolas-torres/220002,F. Torres,Franco Nicolás Torres,RM,55,58,170000.0,500.0,24,1996-08-28,174,68,101102.0,Deportivo Cali,Colombian Liga Postobón,1,SUB,8,,2021-02-01,2025,52,Argentina,,,,Right,2,3,1,Medium/Medium,Normal (170-185),No,242000,,Technical Dribbler (AI),63,46,51,52,23,60,48,46,33,50,36,49,43,32,48,53,67,60,56,38,77,49,55,70,68,39,29,20,67,66,50,44,25,20,26,11,14,8,8,6,,50+2,50+2,50+2,53,53,53,53,53,54+2,54+2,54+2,54+2,50+2,50+2,50+2,54+2,42+2,40+2,40+2,40+2,42+2,39+2,34+2,34+2,34+2,39+2,13+2,https://cdn.sofifa.net/players/261/501/22_120.png,https://cdn.sofifa.net/teams/101102/60.png,https://cdn.sofifa.net/flags/co.png,,https://cdn.sofifa.net/flags/ar.png
261543,https://sofifa.com/player/261543/dean-byrne/220002,D. Byrne,Dean Byrne,LM,55,58,170000.0,500.0,25,1996-01-18,176,73,1586.0,Longford Town,Rep. Ireland Airtricity League,1,LM,20,,2018-03-10,2021,25,Republic of Ireland,,,,Left,2,2,1,High/Medium,Normal (170-185),No,276000,,,75,55,47,55,26,37,51,57,44,47,52,54,48,31,42,55,74,75,63,46,55,63,34,49,35,44,28,24,48,49,50,47,21,25,28,10,7,9,8,9,,53+2,53+2,53+2,55,54,54,54,55,52+2,52+2,52+2,54+2,46+2,46+2,46+2,54+2,43+2,37+2,37+2,37+2,43+2,41+2,32+2,32+2,32+2,41+2,13+2,https://cdn.sofifa.net/players/261/543/22_120.png,https://cdn.sofifa.net/teams/1586/60.png,https://cdn.sofifa.net/flags/ie.png,,https://cdn.sofifa.net/flags/ie.png
261544,https://sofifa.com/player/261544/jonathan-villafuerte/220002,J. Villafuerte,Jonathan Gonzalo Villafuerte Farías,GK,55,65,250000.0,500.0,22,1999-04-21,186,70,114578.0,Club Social y Deportivo Macará,Ecuadorian Serie A,1,SUB,12,,2018-01-01,2025,57,Ecuador,,,,Right,1,1,1,Medium/Medium,Normal (185+),No,588000,,,,,,,,,12,8,11,26,7,8,11,12,24,15,32,23,26,50,40,43,51,21,34,9,25,8,8,31,20,33,7,12,11,51,53,57,52,59,28,20+2,20+2,20+2,18,20,20,20,18,21+2,21+2,21+2,20+2,21+2,21+2,21+2,20+2,18+2,20+2,20+2,20+2,18+2,18+2,18+2,18+2,18+2,18+2,54+2,https://cdn.sofifa.net/players/261/544/22_120.png,https://cdn.sofifa.net/teams/114578/60.png,https://cdn.sofifa.net/flags/ec.png,,https://cdn.sofifa.net/flags/ec.png
261573,https://sofifa.com/player/261573/thomas-thiesson-kristensen/220002,T. Kristensen,Thomas Thiesson Kristensen,CB,55,70,275000.0,1000.0,19,2002-01-17,197,89,271.0,Aarhus GF,Danish Superliga,1,RES,23,,2021-03-15,2024,13,Denmark,,,,Right,2,2,1,Low/Medium,Normal (185+),No,516000,,,58,20,33,34,54,65,24,19,53,38,22,26,26,29,35,36,61,55,39,51,57,23,71,59,71,15,55,55,26,33,30,49,51,58,54,13,5,14,13,8,,35+2,35+2,35+2,34,34,34,34,34,34+2,34+2,34+2,37+2,38+2,38+2,38+2,37+2,47+2,48+2,48+2,48+2,47+2,50+2,55+2,55+2,55+2,50+2,15+2,https://cdn.sofifa.net/players/261/573/22_120.png,https://cdn.sofifa.net/teams/271/60.png,https://cdn.sofifa.net/flags/dk.png,,https://cdn.sofifa.net/flags/dk.png
