AgeClass,Name,Sex,Event,Equipment,Age,BirthYearClass,Division,BodyweightKg,WeightClassKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,Lift,Best_lift
50-54,Marcela Borrego Marvassio,FALSE,SBD,Raw,52.5,50-59,Masters 2,68.22,69,275,10,282.18,278.56,245.68,57.34,Yes,Spain,NA,EPF,Best3SquatKg,97.5
50-54,Marcela Borrego Marvassio,FALSE,SBD,Raw,52.5,50-59,Masters 2,68.22,69,275,10,282.18,278.56,245.68,57.34,Yes,Spain,NA,EPF,Best3BenchKg,60
50-54,Marcela Borrego Marvassio,FALSE,SBD,Raw,52.5,50-59,Masters 2,68.22,69,275,10,282.18,278.56,245.68,57.34,Yes,Spain,NA,EPF,Best3DeadliftKg,117.5
50-54,Margarida Brasil-Butaitis,FALSE,SBD,Raw,52.5,50-59,FR-M2a,51.05,52,215,1,265.46,271.86,241.16,55.17,Yes,USA,CA,USAPL,Best3SquatKg,75
50-54,Margarida Brasil-Butaitis,FALSE,SBD,Raw,52.5,50-59,FR-M2a,51.05,52,215,1,265.46,271.86,241.16,55.17,Yes,USA,CA,USAPL,Best3BenchKg,52.5
50-54,Margarida Brasil-Butaitis,FALSE,SBD,Raw,52.5,50-59,FR-M2a,51.05,52,215,1,265.46,271.86,241.16,55.17,Yes,USA,CA,USAPL,Best3DeadliftKg,87.5
50-54,Steph Radovanovic,FALSE,SBD,Raw,50.5,50-59,Masters 2,62.65,63,307.5,2,331.85,331.64,292.86,67.52,Yes,Australia,ACT,APU,Best3SquatKg,100
50-54,Steph Radovanovic,FALSE,SBD,Raw,50.5,50-59,Masters 2,62.65,63,307.5,2,331.85,331.64,292.86,67.52,Yes,Australia,ACT,APU,Best3BenchKg,62.5
50-54,Steph Radovanovic,FALSE,SBD,Raw,50.5,50-59,Masters 2,62.65,63,307.5,2,331.85,331.64,292.86,67.52,Yes,Australia,ACT,APU,Best3DeadliftKg,145
50-54,Helen Northcott,FALSE,SBD,Raw,54.5,50-59,FR-M2b,84.8,90,227.5,1,208.4,201.92,176.41,42.81,Yes,NA,NA,USAPL,Best3SquatKg,85
50-54,Helen Northcott,FALSE,SBD,Raw,54.5,50-59,FR-M2b,84.8,90,227.5,1,208.4,201.92,176.41,42.81,Yes,NA,NA,USAPL,Best3BenchKg,45
50-54,Helen Northcott,FALSE,SBD,Raw,54.5,50-59,FR-M2b,84.8,90,227.5,1,208.4,201.92,176.41,42.81,Yes,NA,NA,USAPL,Best3DeadliftKg,97.5
50-54,Marlo Sandler,FALSE,SBD,Raw,50,50-59,FR-M2a,51,52,265,1,327.43,335.33,297.48,68.05,Yes,USA,CA,USAPL,Best3SquatKg,82.5
50-54,Marlo Sandler,FALSE,SBD,Raw,50,50-59,FR-M2a,51,52,265,1,327.43,335.33,297.48,68.05,Yes,USA,CA,USAPL,Best3BenchKg,60
50-54,Marlo Sandler,FALSE,SBD,Raw,50,50-59,FR-M2a,51,52,265,1,327.43,335.33,297.48,68.05,Yes,USA,CA,USAPL,Best3DeadliftKg,122.5
50-54,Harmath Monika,FALSE,SBD,Raw,50.5,50-59,Masters 2,106.14,84+,332.5,9,277.5,272.51,232.27,58.42,Yes,Hungary,NA,EPF,Best3SquatKg,125
50-54,Harmath Monika,FALSE,SBD,Raw,50.5,50-59,Masters 2,106.14,84+,332.5,9,277.5,272.51,232.27,58.42,Yes,Hungary,NA,EPF,Best3BenchKg,87.5
50-54,Harmath Monika,FALSE,SBD,Raw,50.5,50-59,Masters 2,106.14,84+,332.5,9,277.5,272.51,232.27,58.42,Yes,Hungary,NA,EPF,Best3DeadliftKg,120
50-54,Marla Winslade,FALSE,SBD,Raw,54.5,50-59,FR-M2,81.26,84,250,14,233.75,226.8,198.72,47.85,Yes,USA,OH,USAPL,Best3SquatKg,80
50-54,Marla Winslade,FALSE,SBD,Raw,54.5,50-59,FR-M2,81.26,84,250,14,233.75,226.8,198.72,47.85,Yes,USA,OH,USAPL,Best3BenchKg,50
50-54,Marla Winslade,FALSE,SBD,Raw,54.5,50-59,FR-M2,81.26,84,250,14,233.75,226.8,198.72,47.85,Yes,USA,OH,USAPL,Best3DeadliftKg,120
50-54,Minna Ristolainen,FALSE,SBD,Raw,51.5,50-59,Over 50,67.17,69,285,1,295.07,291.9,257.52,59.95,Yes,Finland,NA,SVNL,Best3SquatKg,75
50-54,Minna Ristolainen,FALSE,SBD,Raw,51.5,50-59,Over 50,67.17,69,285,1,295.07,291.9,257.52,59.95,Yes,Finland,NA,SVNL,Best3BenchKg,90
50-54,Minna Ristolainen,FALSE,SBD,Raw,51.5,50-59,Over 50,67.17,69,285,1,295.07,291.9,257.52,59.95,Yes,Finland,NA,SVNL,Best3DeadliftKg,120
50-54,Maria Preovolos,FALSE,SBD,Raw,51.5,50-59,Masters 2,83.4,84,217.5,1,200.82,194.65,170.26,41.19,Yes,Canada,BC,CPU,Best3SquatKg,70
50-54,Maria Preovolos,FALSE,SBD,Raw,51.5,50-59,Masters 2,83.4,84,217.5,1,200.82,194.65,170.26,41.19,Yes,Canada,BC,CPU,Best3BenchKg,37.5
50-54,Maria Preovolos,FALSE,SBD,Raw,51.5,50-59,Masters 2,83.4,84,217.5,1,200.82,194.65,170.26,41.19,Yes,Canada,BC,CPU,Best3DeadliftKg,110
50-54,Laura Glassford,FALSE,SBD,Raw,53,50-59,F-M3,68,70,272.5,1,280.13,276.66,244.02,56.92,Yes,Scotland,NA,BDFPA,Best3SquatKg,95
50-54,Laura Glassford,FALSE,SBD,Raw,53,50-59,F-M3,68,70,272.5,1,280.13,276.66,244.02,56.92,Yes,Scotland,NA,BDFPA,Best3BenchKg,45
50-54,Laura Glassford,FALSE,SBD,Raw,53,50-59,F-M3,68,70,272.5,1,280.13,276.66,244.02,56.92,Yes,Scotland,NA,BDFPA,Best3DeadliftKg,132.5
50-54,Pirjo Korkeasaari,FALSE,SBD,Raw,52.5,50-59,Over 50,88.56,84+,307.5,3,276.12,267.53,232.88,56.94,Yes,NA,NA,SVNL,Best3SquatKg,110
50-54,Pirjo Korkeasaari,FALSE,SBD,Raw,52.5,50-59,Over 50,88.56,84+,307.5,3,276.12,267.53,232.88,56.94,Yes,NA,NA,SVNL,Best3BenchKg,60
50-54,Pirjo Korkeasaari,FALSE,SBD,Raw,52.5,50-59,Over 50,88.56,84+,307.5,3,276.12,267.53,232.88,56.94,Yes,NA,NA,SVNL,Best3DeadliftKg,137.5
50-54,Akemi Stoker,FALSE,SBD,Raw,54.5,50-59,FR-M2a,55.2,56,182.5,2,213.57,217.17,192.15,43.88,Yes,USA,NC,USAPL,Best3SquatKg,60
50-54,Akemi Stoker,FALSE,SBD,Raw,54.5,50-59,FR-M2a,55.2,56,182.5,2,213.57,217.17,192.15,43.88,Yes,USA,NC,USAPL,Best3BenchKg,42.5
50-54,Akemi Stoker,FALSE,SBD,Raw,54.5,50-59,FR-M2a,55.2,56,182.5,2,213.57,217.17,192.15,43.88,Yes,USA,NC,USAPL,Best3DeadliftKg,80
50-54,Daune Turner,FALSE,SBD,Raw,51,50-59,FR-M2,66.4,67.5,325,1,338.75,335.66,296.18,68.83,Yes,USA,CA,USAPL,Best3SquatKg,132.5
50-54,Daune Turner,FALSE,SBD,Raw,51,50-59,FR-M2,66.4,67.5,325,1,338.75,335.66,296.18,68.83,Yes,USA,CA,USAPL,Best3BenchKg,60
50-54,Daune Turner,FALSE,SBD,Raw,51,50-59,FR-M2,66.4,67.5,325,1,338.75,335.66,296.18,68.83,Yes,USA,CA,USAPL,Best3DeadliftKg,132.5
50-54,Aly Keizer,FALSE,SBD,Single-ply,54.5,50-59,Open,58.98,60,375,1,420.25,423.69,374.44,70.38,Yes,Netherlands,NA,EPF,Best3SquatKg,142.5
50-54,Aly Keizer,FALSE,SBD,Single-ply,54.5,50-59,Open,58.98,60,375,1,420.25,423.69,374.44,70.38,Yes,Netherlands,NA,EPF,Best3BenchKg,87.5
50-54,Aly Keizer,FALSE,SBD,Single-ply,54.5,50-59,Open,58.98,60,375,1,420.25,423.69,374.44,70.38,Yes,Netherlands,NA,EPF,Best3DeadliftKg,145
50-54,Fiona Swart,FALSE,SBD,Raw,53.5,50-59,Masters 2,90,84+,255,2,227.34,220.34,191.52,46.96,Yes,NA,NA,SAPF,Best3SquatKg,82.5
50-54,Fiona Swart,FALSE,SBD,Raw,53.5,50-59,Masters 2,90,84+,255,2,227.34,220.34,191.52,46.96,Yes,NA,NA,SAPF,Best3BenchKg,50
50-54,Fiona Swart,FALSE,SBD,Raw,53.5,50-59,Masters 2,90,84+,255,2,227.34,220.34,191.52,46.96,Yes,NA,NA,SAPF,Best3DeadliftKg,122.5
50-54,Nancy Warren,FALSE,SBD,Raw,50.5,50-59,FR-M2a,55,57,200,1,234.62,238.67,211.2,48.22,Yes,USA,CA,USAPL,Best3SquatKg,80
50-54,Nancy Warren,FALSE,SBD,Raw,50.5,50-59,FR-M2a,55,57,200,1,234.62,238.67,211.2,48.22,Yes,USA,CA,USAPL,Best3BenchKg,40
50-54,Nancy Warren,FALSE,SBD,Raw,50.5,50-59,FR-M2a,55,57,200,1,234.62,238.67,211.2,48.22,Yes,USA,CA,USAPL,Best3DeadliftKg,80
50-54,Sandra Hommel,FALSE,SBD,Raw,50.5,50-59,FR-M2,61.96,63,235,9,255.34,255.6,225.74,51.98,Yes,USA,GA,USAPL,Best3SquatKg,80
50-54,Sandra Hommel,FALSE,SBD,Raw,50.5,50-59,FR-M2,61.96,63,235,9,255.34,255.6,225.74,51.98,Yes,USA,GA,USAPL,Best3BenchKg,50
50-54,Sandra Hommel,FALSE,SBD,Raw,50.5,50-59,FR-M2,61.96,63,235,9,255.34,255.6,225.74,51.98,Yes,USA,GA,USAPL,Best3DeadliftKg,105
50-54,Joan Simone,FALSE,SBD,Raw,52,50-59,Masters 50-54,86.36,90,254.01,1,230.72,223.5,194.98,47.47,Yes,USA,CT,APA,Best3SquatKg,72.57
50-54,Joan Simone,FALSE,SBD,Raw,52,50-59,Masters 50-54,86.36,90,254.01,1,230.72,223.5,194.98,47.47,Yes,USA,CT,APA,Best3BenchKg,47.63
50-54,Joan Simone,FALSE,SBD,Raw,52,50-59,Masters 50-54,86.36,90,254.01,1,230.72,223.5,194.98,47.47,Yes,USA,CT,APA,Best3DeadliftKg,133.81
50-54,Lyubov Minich,FALSE,SBD,Raw,51,50-59,Masters 2,126.57,84+,395,2,312.54,312.89,264.38,67.15,Yes,Canada,ON,CPU,Best3SquatKg,155
50-54,Lyubov Minich,FALSE,SBD,Raw,51,50-59,Masters 2,126.57,84+,395,2,312.54,312.89,264.38,67.15,Yes,Canada,ON,CPU,Best3BenchKg,75
50-54,Lyubov Minich,FALSE,SBD,Raw,51,50-59,Masters 2,126.57,84+,395,2,312.54,312.89,264.38,67.15,Yes,Canada,ON,CPU,Best3DeadliftKg,165
50-54,Judy Wright,FALSE,SBD,Raw,50.5,50-59,F-M3,80.25,90,310,2,291.64,283.16,248.28,59.65,Yes,NA,NA,VDFPA,Best3SquatKg,115
50-54,Judy Wright,FALSE,SBD,Raw,50.5,50-59,F-M3,80.25,90,310,2,291.64,283.16,248.28,59.65,Yes,NA,NA,VDFPA,Best3BenchKg,55
50-54,Judy Wright,FALSE,SBD,Raw,50.5,50-59,F-M3,80.25,90,310,2,291.64,283.16,248.28,59.65,Yes,NA,NA,VDFPA,Best3DeadliftKg,140
50-54,Robin Pugliese,FALSE,SBD,Raw,51.5,50-59,FR-M2,72.7,75,285,1,282.25,276.4,243.39,57.42,Yes,USA,NY,USAPL,Best3SquatKg,105
50-54,Robin Pugliese,FALSE,SBD,Raw,51.5,50-59,FR-M2,72.7,75,285,1,282.25,276.4,243.39,57.42,Yes,USA,NY,USAPL,Best3BenchKg,62.5
50-54,Robin Pugliese,FALSE,SBD,Raw,51.5,50-59,FR-M2,72.7,75,285,1,282.25,276.4,243.39,57.42,Yes,USA,NY,USAPL,Best3DeadliftKg,117.5
50-54,Michele Phelps,FALSE,SBD,Raw,52.5,50-59,FR-O,55.2,57,262.5,3,307.2,312.36,276.38,63.11,Yes,USA,IA,USAPL,Best3SquatKg,87.5
50-54,Michele Phelps,FALSE,SBD,Raw,52.5,50-59,FR-O,55.2,57,262.5,3,307.2,312.36,276.38,63.11,Yes,USA,IA,USAPL,Best3BenchKg,50
50-54,Michele Phelps,FALSE,SBD,Raw,52.5,50-59,FR-O,55.2,57,262.5,3,307.2,312.36,276.38,63.11,Yes,USA,IA,USAPL,Best3DeadliftKg,125
50-54,Marie Sanders,FALSE,SBD,Raw,53.5,50-59,FR-M2,88.8,84+,255,1,228.7,221.59,192.85,47.18,Yes,USA,FL,USAPL,Best3SquatKg,85
50-54,Marie Sanders,FALSE,SBD,Raw,53.5,50-59,FR-M2,88.8,84+,255,1,228.7,221.59,192.85,47.18,Yes,USA,FL,USAPL,Best3BenchKg,50
50-54,Marie Sanders,FALSE,SBD,Raw,53.5,50-59,FR-M2,88.8,84+,255,1,228.7,221.59,192.85,47.18,Yes,USA,FL,USAPL,Best3DeadliftKg,120
50-54,Jacquie Harper,FALSE,SBD,Raw,50,50-59,F-M3,69.6,70,257.5,1,261.24,257.19,226.74,53.09,Yes,Scotland,NA,BDFPA,Best3SquatKg,90
50-54,Jacquie Harper,FALSE,SBD,Raw,50,50-59,F-M3,69.6,70,257.5,1,261.24,257.19,226.74,53.09,Yes,Scotland,NA,BDFPA,Best3BenchKg,47.5
50-54,Jacquie Harper,FALSE,SBD,Raw,50,50-59,F-M3,69.6,70,257.5,1,261.24,257.19,226.74,53.09,Yes,Scotland,NA,BDFPA,Best3DeadliftKg,120
50-54,Rosa Taveras,FALSE,SBD,Single-ply,54.5,50-59,Masters 2,78.68,84,365,2,346.8,337.14,295.93,58.98,Yes,Puerto Rico,NA,NAPF,Best3SquatKg,145
50-54,Rosa Taveras,FALSE,SBD,Single-ply,54.5,50-59,Masters 2,78.68,84,365,2,346.8,337.14,295.93,58.98,Yes,Puerto Rico,NA,NAPF,Best3BenchKg,80
50-54,Rosa Taveras,FALSE,SBD,Single-ply,54.5,50-59,Masters 2,78.68,84,365,2,346.8,337.14,295.93,58.98,Yes,Puerto Rico,NA,NAPF,Best3DeadliftKg,140
50-54,Lilyana Borislavova Ivanova,FALSE,SBD,Raw,51.5,50-59,M2,75.86,76,235,1,227.52,221.83,195.04,46.37,Yes,NA,NA,AEP,Best3SquatKg,90
50-54,Lilyana Borislavova Ivanova,FALSE,SBD,Raw,51.5,50-59,M2,75.86,76,235,1,227.52,221.83,195.04,46.37,Yes,NA,NA,AEP,Best3BenchKg,40
50-54,Lilyana Borislavova Ivanova,FALSE,SBD,Raw,51.5,50-59,M2,75.86,76,235,1,227.52,221.83,195.04,46.37,Yes,NA,NA,AEP,Best3DeadliftKg,105
50-54,Susanna Lin,FALSE,SBD,Raw,50,50-59,Masters 2,45.39,47,165,1,221.95,227.46,203.37,47.39,Yes,Hong Kong,NA,AsianPF,Best3SquatKg,55
50-54,Susanna Lin,FALSE,SBD,Raw,50,50-59,Masters 2,45.39,47,165,1,221.95,227.46,203.37,47.39,Yes,Hong Kong,NA,AsianPF,Best3BenchKg,30
50-54,Susanna Lin,FALSE,SBD,Raw,50,50-59,Masters 2,45.39,47,165,1,221.95,227.46,203.37,47.39,Yes,Hong Kong,NA,AsianPF,Best3DeadliftKg,80
50-54,Klothilde Herrmann,FALSE,SBD,Single-ply,54.5,50-59,Masters 2,56.63,57,365,2,419.97,425.71,376.47,70.25,Yes,Germany,NA,EPF,Best3SquatKg,130
50-54,Klothilde Herrmann,FALSE,SBD,Single-ply,54.5,50-59,Masters 2,56.63,57,365,2,419.97,425.71,376.47,70.25,Yes,Germany,NA,EPF,Best3BenchKg,80
50-54,Klothilde Herrmann,FALSE,SBD,Single-ply,54.5,50-59,Masters 2,56.63,57,365,2,419.97,425.71,376.47,70.25,Yes,Germany,NA,EPF,Best3DeadliftKg,155
50-54,Heather Bowling,FALSE,SBD,Raw,50.5,50-59,FR-M2,136.8,84+,190,2,147.94,148.38,125.03,31.98,Yes,USA,SC,USAPL,Best3SquatKg,40
50-54,Heather Bowling,FALSE,SBD,Raw,50.5,50-59,FR-M2,136.8,84+,190,2,147.94,148.38,125.03,31.98,Yes,USA,SC,USAPL,Best3BenchKg,45
50-54,Heather Bowling,FALSE,SBD,Raw,50.5,50-59,FR-M2,136.8,84+,190,2,147.94,148.38,125.03,31.98,Yes,USA,SC,USAPL,Best3DeadliftKg,105
50-54,Vanessa Butler #1,FALSE,SBD,Raw,51.5,50-59,F-C-M2,59.25,63,262.5,5,293.32,295.53,261.16,59.86,Yes,England,NA,EPA,Best3SquatKg,90
50-54,Vanessa Butler #1,FALSE,SBD,Raw,51.5,50-59,F-C-M2,59.25,63,262.5,5,293.32,295.53,261.16,59.86,Yes,England,NA,EPA,Best3BenchKg,50
50-54,Vanessa Butler #1,FALSE,SBD,Raw,51.5,50-59,F-C-M2,59.25,63,262.5,5,293.32,295.53,261.16,59.86,Yes,England,NA,EPA,Best3DeadliftKg,122.5
50-54,Shashikant Leela,FALSE,SBD,Single-ply,52.5,50-59,Masters 2,75.15,82.5,182.5,1,177.56,173.28,152.41,30.1,Yes,India,NA,AsianPF,Best3SquatKg,75
50-54,Shashikant Leela,FALSE,SBD,Single-ply,52.5,50-59,Masters 2,75.15,82.5,182.5,1,177.56,173.28,152.41,30.1,Yes,India,NA,AsianPF,Best3BenchKg,32.5
50-54,Shashikant Leela,FALSE,SBD,Single-ply,52.5,50-59,Masters 2,75.15,82.5,182.5,1,177.56,173.28,152.41,30.1,Yes,India,NA,AsianPF,Best3DeadliftKg,75
50-54,Kendra Becker,FALSE,SBD,Raw,53.5,50-59,FR-M2a,65.55,67.5,252.5,1,265.18,263.26,232.34,53.89,Yes,USA,MD,USAPL,Best3SquatKg,92.5
50-54,Kendra Becker,FALSE,SBD,Raw,53.5,50-59,FR-M2a,65.55,67.5,252.5,1,265.18,263.26,232.34,53.89,Yes,USA,MD,USAPL,Best3BenchKg,50
50-54,Kendra Becker,FALSE,SBD,Raw,53.5,50-59,FR-M2a,65.55,67.5,252.5,1,265.18,263.26,232.34,53.89,Yes,USA,MD,USAPL,Best3DeadliftKg,110
50-54,Lesley Chauvin,FALSE,SBD,Raw,54,50-59,FR-O,56,57,242.5,3,281.09,285.33,252.38,57.65,Yes,Scotland,NA,ScottishPL,Best3SquatKg,80
50-54,Lesley Chauvin,FALSE,SBD,Raw,54,50-59,FR-O,56,57,242.5,3,281.09,285.33,252.38,57.65,Yes,Scotland,NA,ScottishPL,Best3BenchKg,42.5
50-54,Lesley Chauvin,FALSE,SBD,Raw,54,50-59,FR-O,56,57,242.5,3,281.09,285.33,252.38,57.65,Yes,Scotland,NA,ScottishPL,Best3DeadliftKg,120
50-54,Rebecca Bartlett,FALSE,SBD,Raw,52,50-59,M50-54,89.8,90,270,1,240.95,233.51,203.02,49.76,Yes,Australia,NA,AusPL,Best3SquatKg,80
50-54,Rebecca Bartlett,FALSE,SBD,Raw,52,50-59,M50-54,89.8,90,270,1,240.95,233.51,203.02,49.76,Yes,Australia,NA,AusPL,Best3BenchKg,65
50-54,Rebecca Bartlett,FALSE,SBD,Raw,52,50-59,M50-54,89.8,90,270,1,240.95,233.51,203.02,49.76,Yes,Australia,NA,AusPL,Best3DeadliftKg,125
50-54,Lucille Rowan,FALSE,SBD,Raw,51,50-59,F-M2,70.6,72,310,2,312,306.6,270.21,63.43,Yes,NA,NA,IrishPF,Best3SquatKg,117.5
50-54,Lucille Rowan,FALSE,SBD,Raw,51,50-59,F-M2,70.6,72,310,2,312,306.6,270.21,63.43,Yes,NA,NA,IrishPF,Best3BenchKg,47.5
50-54,Lucille Rowan,FALSE,SBD,Raw,51,50-59,F-M2,70.6,72,310,2,312,306.6,270.21,63.43,Yes,NA,NA,IrishPF,Best3DeadliftKg,145
50-54,Fiona Creed,FALSE,SBD,Raw,50.5,50-59,Open,98.3,100,316,6,271.48,264.46,227.68,56.62,Yes,NA,NA,PA,Best3SquatKg,100
50-54,Fiona Creed,FALSE,SBD,Raw,50.5,50-59,Open,98.3,100,316,6,271.48,264.46,227.68,56.62,Yes,NA,NA,PA,Best3BenchKg,55
50-54,Fiona Creed,FALSE,SBD,Raw,50.5,50-59,Open,98.3,100,316,6,271.48,264.46,227.68,56.62,Yes,NA,NA,PA,Best3DeadliftKg,161
50-54,Wanda Bagley,FALSE,SBD,Raw,52.5,50-59,FR-M2,69.73,72,262.5,1,266.03,261.84,230.83,54.07,Yes,USA,GA,USAPL,Best3SquatKg,97.5
50-54,Wanda Bagley,FALSE,SBD,Raw,52.5,50-59,FR-M2,69.73,72,262.5,1,266.03,261.84,230.83,54.07,Yes,USA,GA,USAPL,Best3BenchKg,55
50-54,Wanda Bagley,FALSE,SBD,Raw,52.5,50-59,FR-M2,69.73,72,262.5,1,266.03,261.84,230.83,54.07,Yes,USA,GA,USAPL,Best3DeadliftKg,110
50-54,Valerie Engle,FALSE,SBD,Single-ply,53,50-59,F-M2a,63.4,67.5,230,3,246.42,245.83,217.06,41.37,Yes,NA,NA,USAPL,Best3SquatKg,65
50-54,Valerie Engle,FALSE,SBD,Single-ply,53,50-59,F-M2a,63.4,67.5,230,3,246.42,245.83,217.06,41.37,Yes,NA,NA,USAPL,Best3BenchKg,50
50-54,Valerie Engle,FALSE,SBD,Single-ply,53,50-59,F-M2a,63.4,67.5,230,3,246.42,245.83,217.06,41.37,Yes,NA,NA,USAPL,Best3DeadliftKg,115
50-54,Grace Bartel,FALSE,SBD,Single-ply,51.5,50-59,Masters 2,48.98,52,165,4,209.82,215.28,191.37,35.06,Yes,Canada,NA,IPF,Best3SquatKg,52.5
50-54,Grace Bartel,FALSE,SBD,Single-ply,51.5,50-59,Masters 2,48.98,52,165,4,209.82,215.28,191.37,35.06,Yes,Canada,NA,IPF,Best3BenchKg,37.5
50-54,Grace Bartel,FALSE,SBD,Single-ply,51.5,50-59,Masters 2,48.98,52,165,4,209.82,215.28,191.37,35.06,Yes,Canada,NA,IPF,Best3DeadliftKg,75
50-54,Paula Haapoja,FALSE,SBD,Raw,50.5,50-59,Over 50,66.45,69,255,1,265.67,263.22,232.26,53.98,Yes,NA,NA,SVNL,Best3SquatKg,82.5
50-54,Paula Haapoja,FALSE,SBD,Raw,50.5,50-59,Over 50,66.45,69,255,1,265.67,263.22,232.26,53.98,Yes,NA,NA,SVNL,Best3BenchKg,52.5
50-54,Paula Haapoja,FALSE,SBD,Raw,50.5,50-59,Over 50,66.45,69,255,1,265.67,263.22,232.26,53.98,Yes,NA,NA,SVNL,Best3DeadliftKg,120
50-54,Danelys Sarmiento,FALSE,SBD,Raw,50,50-59,M50-54T,53.3,56,277.5,1,332.53,339.38,300.57,68.63,Yes,Canada,NA,WRPF-CAN,Best3SquatKg,82.5
50-54,Danelys Sarmiento,FALSE,SBD,Raw,50,50-59,M50-54T,53.3,56,277.5,1,332.53,339.38,300.57,68.63,Yes,Canada,NA,WRPF-CAN,Best3BenchKg,50
50-54,Danelys Sarmiento,FALSE,SBD,Raw,50,50-59,M50-54T,53.3,56,277.5,1,332.53,339.38,300.57,68.63,Yes,Canada,NA,WRPF-CAN,Best3DeadliftKg,145
50-54,Tracy Jones #2,FALSE,SBD,Raw,54,50-59,Masters 2,82.22,84,265,2,246.36,238.92,209.18,50.47,Yes,NA,NA,NZPF,Best3SquatKg,95
50-54,Tracy Jones #2,FALSE,SBD,Raw,54,50-59,Masters 2,82.22,84,265,2,246.36,238.92,209.18,50.47,Yes,NA,NA,NZPF,Best3BenchKg,45
50-54,Tracy Jones #2,FALSE,SBD,Raw,54,50-59,Masters 2,82.22,84,265,2,246.36,238.92,209.18,50.47,Yes,NA,NA,NZPF,Best3DeadliftKg,125
50-54,Sonia Reeve,FALSE,SBD,Raw,52.5,50-59,Masters 2,61.97,63,338,3,367.21,367.58,324.64,74.75,Yes,UK,NA,EPF,Best3SquatKg,100
50-54,Sonia Reeve,FALSE,SBD,Raw,52.5,50-59,Masters 2,61.97,63,338,3,367.21,367.58,324.64,74.75,Yes,UK,NA,EPF,Best3BenchKg,47.5
50-54,Sonia Reeve,FALSE,SBD,Raw,52.5,50-59,Masters 2,61.97,63,338,3,367.21,367.58,324.64,74.75,Yes,UK,NA,EPF,Best3DeadliftKg,190.5
50-54,Marion Tanzer,FALSE,SBD,Single-ply,50.5,50-59,Masters 2,71.3,72,312.5,5,312.8,307.01,270.5,52.84,Yes,South Africa,NA,IPF,Best3SquatKg,107.5
50-54,Marion Tanzer,FALSE,SBD,Single-ply,50.5,50-59,Masters 2,71.3,72,312.5,5,312.8,307.01,270.5,52.84,Yes,South Africa,NA,IPF,Best3BenchKg,65
50-54,Marion Tanzer,FALSE,SBD,Single-ply,50.5,50-59,Masters 2,71.3,72,312.5,5,312.8,307.01,270.5,52.84,Yes,South Africa,NA,IPF,Best3DeadliftKg,140
50-54,Jenifer Tillet,FALSE,SBD,Raw,51,50-59,Open,73.4,75,217.5,2,214.29,209.62,184.54,43.61,Yes,USA,NC,RAW,Best3SquatKg,62.5
50-54,Jenifer Tillet,FALSE,SBD,Raw,51,50-59,Open,73.4,75,217.5,2,214.29,209.62,184.54,43.61,Yes,USA,NC,RAW,Best3BenchKg,55
50-54,Jenifer Tillet,FALSE,SBD,Raw,51,50-59,Open,73.4,75,217.5,2,214.29,209.62,184.54,43.61,Yes,USA,NC,RAW,Best3DeadliftKg,100
50-54,Ratanmani Chaudhary,FALSE,SBD,Single-ply,53.5,50-59,Masters 2,72.16,75,305,1,303.29,297.25,261.82,51.27,Yes,India,NA,AsianPF,Best3SquatKg,120
50-54,Ratanmani Chaudhary,FALSE,SBD,Single-ply,53.5,50-59,Masters 2,72.16,75,305,1,303.29,297.25,261.82,51.27,Yes,India,NA,AsianPF,Best3BenchKg,65
50-54,Ratanmani Chaudhary,FALSE,SBD,Single-ply,53.5,50-59,Masters 2,72.16,75,305,1,303.29,297.25,261.82,51.27,Yes,India,NA,AsianPF,Best3DeadliftKg,120
50-54,Tímea Maksa,FALSE,SBD,Raw,51.5,50-59,Masters 2,68.7,69,287.5,2,293.83,289.78,255.54,59.71,Yes,NA,NA,Hunpower,Best3SquatKg,100
50-54,Tímea Maksa,FALSE,SBD,Raw,51.5,50-59,Masters 2,68.7,69,287.5,2,293.83,289.78,255.54,59.71,Yes,NA,NA,Hunpower,Best3BenchKg,50
50-54,Tímea Maksa,FALSE,SBD,Raw,51.5,50-59,Masters 2,68.7,69,287.5,2,293.83,289.78,255.54,59.71,Yes,NA,NA,Hunpower,Best3DeadliftKg,137.5
50-54,Denise Till,FALSE,SBD,Raw,51.5,50-59,Open,71.3,72,307.5,2,307.79,302.1,266.18,62.59,Yes,Australia,NA,PA,Best3SquatKg,100
50-54,Denise Till,FALSE,SBD,Raw,51.5,50-59,Open,71.3,72,307.5,2,307.79,302.1,266.18,62.59,Yes,Australia,NA,PA,Best3BenchKg,62.5
50-54,Denise Till,FALSE,SBD,Raw,51.5,50-59,Open,71.3,72,307.5,2,307.79,302.1,266.18,62.59,Yes,Australia,NA,PA,Best3DeadliftKg,145
50-54,Josie Gallagher,FALSE,SBD,Raw,53.5,50-59,FR-M2a,58.6,63,185,2,208.19,210.08,185.67,42.52,Yes,USA,NY,USAPL,Best3SquatKg,62.5
50-54,Josie Gallagher,FALSE,SBD,Raw,53.5,50-59,FR-M2a,58.6,63,185,2,208.19,210.08,185.67,42.52,Yes,USA,NY,USAPL,Best3BenchKg,40
50-54,Josie Gallagher,FALSE,SBD,Raw,53.5,50-59,FR-M2a,58.6,63,185,2,208.19,210.08,185.67,42.52,Yes,USA,NY,USAPL,Best3DeadliftKg,82.5
